chr	start	stop	cor
chr3	18511773	18511886	0.218566
chr3	18630628	18630686	0.306124
chr3	18633870	18634492	0.413287
chr3	18652085	18653144	0.865373
chr3	18720478	18720578	0.648677
chr3	18723699	18723741	0.418843
chr3	18723742	18724629	0.348247
chr3	18725172	18725254	0.086382
chr3	18725255	18727103	0.0424122
chr3	18726694	18726767	-0.0677194
chr3	18734249	18739393	-0.146331
chr3	18791152	18796089	0.875863
chr3	18843490	18844703	0.792189
chr3	18873611	18873890	0.42695
chr3	18926160	18926392	0.35898
chr3	18948268	18949362	0.2206
chr3	19027318	19027671	0.0289875
chr3	19133501	19134414	0.718341
chr3	19178415	19178984	0.201214
chr3	19436874	19437446	0.712658
chr3	19464442	19465095	0.242256
chr3	19538348	19538424	0.0518117
chr3	19765219	19766341	0.762611
chr3	20144071	20144282	0.593915
chr3	20304981	20309967	0.216709
chr3	20483333	20483359	0.149553
chr3	20483415	20484039	0.337625
chr3	20484040	20484289	0.117241
chr3	20681809	20681863	0.747121
chr3	20726148	20727046	-0.0236263
chr3	20727047	20727116	0.269574
chr3	20727117	20727464	0.242634
chr3	20786392	20788524	0.00620722
chr3	21472159	21472859	0.812508
chr3	21882627	21883496	0.228284
chr3	21883497	21883519	0.494087
chr3	21967288	21968306	0.423143
chr3	21968307	21968475	-0.669813
chr3	21981118	21982035	0.1825
chr3	22057850	22058180	0.645585
chr3	22059535	22064329	0.0561822
chr3	22076601	22076627	-0.103324
chr3	22112933	22115657	0.522702
chr3	22118466	22120683	0.0100625
chr3	22533168	22533743	0.146088
chr3	22548416	22551263	-0.00932798
chr3	22695522	22695565	-0.0461745
chr3	23085518	23086101	-0.172887
chr3	23100352	23104844	-0.0846481
chr3	23108857	23109114	0.171637
chr3	23109115	23109445	0.450722
chr3	23109446	23115857	-0.149574
chr3	23203577	23207484	0.076128
chr3	23207485	23207582	0.217079
chr4	78896	79006	0.608009
chr4	79007	79898	0.63498
chr4	79940	80113	0.326798
chr4	311900	312570	0.0703403
chr4	312571	313181	0.0257497
chr4	313182	313254	0.260639
chr4	313255	313300	0.433971
chr4	313301	314268	0.847148
chr4	321105	321815	0.102555
chr4	474245	474382	0.449433
chr4	474383	475199	0.559366
chr4	558392	558432	0.349484
chr4	558433	559338	0.108672
chr4	617775	618487	0.746442
chr4	631181	636931	0.717972
chr4	660810	661698	-0.152344
chr4	692491	692732	0.521025
chr4	697319	697570	0.172292
chr4	697584	698822	-0.297901
chr4	793046	793141	0.136817
chr4	999917	1002008	0.748013
chr4	1016803	1021368	-0.0179685
chr4	1023826	1024282	0.332805
chr4	1100148	1101097	0.124263
chr4	1190061	1190301	0.806987
chr4	1231270	1231303	0.0828982
chr4	1288154	1288400	-0.101278
chr4	1301948	1302908	0.677581
chr4	1365783	1366187	0.0223972
chr4	1443829	1444356	0.548808
chr4	1454619	1454830	0.152886
chr4	1454846	1455015	0.189936
chr4	1455152	1458684	-0.0415113
chr4	1458685	1459719	0.215411
chr4	1459720	1462422	0.251773
chr4	1460551	1460607	0.0356037
chr4	1461444	1461502	0.0245849
chr4	1462423	1462468	0.129235
chr4	1462469	1463389	-0.0534709
chr4	1521259	1521854	0.303748
chr4	1565686	1567408	0.377297
chr4	1568583	1568809	0.67161
chr4	1568810	1568874	0.274347
chr4	1568875	1569443	0.613882
chr4	1613962	1614045	0.449156
chr4	1614046	1615125	0.308616
chr4	1614843	1614991	-0.213428
chr4	1615138	1615246	0.333573
chr4	1615247	1615350	0.350067
chr4	1615351	1618157	-0.448476
chr4	1620998	1621047	-0.238111
chr4	1624721	1625905	0.291881
chr4	1644067	1645245	-0.207704
chr4	1664536	1669364	0.296824
chr4	1667890	1669206	-0.415632
chr4	1669366	1680248	0.240136
chr4	1680249	1682026	0.35049
chr4	1682027	1684460	0.240893
chr4	1684461	1684510	0.312681
chr4	1684511	1698912	-0.0582964
chr4	1684956	1684996	0.0770057
chr4	1684997	1695918	-0.0819361
chr4	1777278	1778174	0.459319
chr4	1795814	1796057	0.0430566
chr4	1796059	1804755	0.347031
chr4	1799356	1803605	0.0374569
chr4	1804760	1807656	-0.023667
chr4	1814107	1814779	0.551975
chr4	1814780	1815207	0.36752
chr4	1815613	1815741	0.081461
chr4	1815742	1816882	0.663496
chr4	1838260	1846903	-0.168019
chr4	1867902	1867975	0.176535
chr4	1909219	1909300	0.118217
chr4	1909379	1909807	0.265958
chr4	1943751	1955321	0.530095
chr4	1955322	1956374	0.82803
chr4	1956375	1956596	0.771593
chr4	1956612	1957712	0.725237
chr4	1957713	1957924	0.397797
chr4	1958753	1960245	0.388262
chr4	1974082	1974621	0.0691074
chr4	1976922	1989659	0.0749949
chr4	1989677	1992082	0.176263
chr4	1990445	1990612	0.0420628
chr4	1992083	1992131	0.158822
chr4	1992132	1992302	0.0669437
chr4	1998070	1999041	0.605891
chr4	1999042	2000222	0.611963
chr4	2000223	2000985	0.766694
chr4	2000986	2001188	0.459603
chr4	2019058	2019410	-0.0964795
chr4	2042503	2042534	0.0584001
chr4	2049621	2050077	0.575505
chr4	2050218	2051093	0.641179
chr4	2051101	2051377	0.609146
chr4	2051378	2052662	0.587188
chr4	2087672	2090064	0.3545
chr4	2090065	2090111	-0.0344244
chr4	2090112	2090140	0.0539173
chr4	2101338	2102494	-0.100028
chr4	2102495	2102600	-0.579962
chr4	2151851	2164191	0.219793
chr4	2179400	2180014	0.292698
chr4	2180015	2180050	-0.0330848
chr4	2188979	2194314	0.573197
chr4	2198165	2203993	0.696728
chr4	2208276	2212249	-0.0695318
chr4	2235064	2237772	0.824869
chr4	2237792	2237961	0.818223
chr4	2244773	2244847	0.761662
chr4	2244848	2245084	0.628516
chr4	2285253	2285334	0.45129
chr4	2323370	2323821	0.803117
chr4	2346171	2346552	-0.0123527
chr4	2346633	2346943	-0.119331
chr4	2347998	2348963	0.141783
chr4	2361327	2363449	-0.221638
chr4	2399646	2399852	0.149201
chr4	2399853	2400670	-0.0719303
chr4	2422124	2422382	0.136044
chr4	2423221	2423779	0.260934
chr4	2496609	2496850	-0.0945215
chr4	2543034	2543145	0.619554
chr4	2553517	2554008	0.420929
chr4	2570595	2570834	0.458762
chr4	2594651	2594898	0.748769
chr4	2597003	2602175	0.765042
chr4	2604628	2605726	0.128095
chr4	2615093	2615675	0.212058
chr4	2615676	2615711	0.277942
chr4	2639586	2641302	0.147585
chr4	2643338	2648818	0.775681
chr4	2653973	2654319	0.522657
chr4	2654445	2655198	0.602258
chr4	2688199	2688623	0.0285374
chr4	2706822	2708966	0.0292946
chr4	2774170	2774325	-0.338648
chr4	2799202	2799274	0.277828
chr4	2799275	2800320	0.150533
chr4	2800321	2800431	0.356387
chr4	2800706	2800877	0.304302
chr4	2828374	2829348	0.136677
chr4	2829368	2829411	0.404197
chr4	2829412	2833242	0.101674
chr4	2829846	2830652	-0.0376691
chr4	2833251	2833358	0.104027
chr4	2833359	2834341	0.206723
chr4	2834345	2839569	0.0634286
chr4	2839570	2839652	0.214392
chr4	2839666	2846533	-0.158176
chr4	2841684	2841926	-0.206386
chr4	2845463	2845502	-0.109953
chr4	2845503	2845598	-0.0783771
chr4	2848208	2849456	0.561401
chr4	2849457	2849570	0.299294
chr4	2849835	2850835	0.594336
chr4	2850853	2855365	0.364919
chr4	2858765	2859261	0.280069
chr4	2886333	2888605	-0.206934
chr4	2888606	2890101	0.407356
chr4	2890107	2890360	0.0515251
chr4	2890361	2890380	0.582261
chr4	2968558	2969103	-0.0208069
chr4	2995811	2995843	0.320554
chr4	2995844	2995995	0.438337
chr4	2995996	2996026	0.415924
chr4	3007473	3010869	0.0225111
chr4	3009311	3009523	-0.0370257
chr4	3010870	3011169	0.0915381
chr4	3011170	3011262	0.041838
chr4	3011263	3011338	0.179847
chr4	3011339	3012221	-0.244665
chr4	3047814	3051355	-0.0317659
chr4	3051356	3053047	-0.0863503
chr4	3053048	3053223	0.0920617
chr4	3074387	3076419	0.0482079
chr4	3076420	3076907	0.076212
chr4	3076938	3076990	0.0971558
chr4	3076991	3078446	0.0382955
chr4	3078702	3078732	-0.0144058
chr4	3148334	3148354	-0.27502
chr4	3148355	3150596	0.0512868
chr4	3156471	3157716	-0.0830076
chr4	3157717	3158612	-0.015661
chr4	3158613	3159536	0.0645053
chr4	3159537	3170984	-0.0352137
chr4	3171000	3172254	-0.010591
chr4	3172256	3173298	-0.00241166
chr4	3173302	3173942	-0.153352
chr4	3173943	3184236	-0.0476542
chr4	3184250	3185466	-0.0347445
chr4	3185468	3185985	-0.0210059
chr4	3185986	3188829	0.0855314
chr4	3188830	3188854	0.00647981
chr4	3188855	3190047	-0.108547
chr4	3190072	3191621	-0.136011
chr4	3191626	3191781	-0.200719
chr4	3263245	3265514	-0.0301642
chr4	3263585	3264171	0.0657663
chr4	3265515	3266367	-0.0183247
chr4	3268608	3270089	0.0137146
chr4	3270094	3273530	0.145764
chr4	3273531	3273948	0.248001
chr4	3310156	3310186	0.0642237
chr4	3310189	3314830	0.0990716
chr4	3343777	3344827	-0.0467955
chr4	3344844	3346143	0.0909539
chr4	3348269	3348768	0.190276
chr4	3348858	3348881	0.164268
chr4	3348882	3349187	0.256236
chr4	3349188	3349281	-0.181061
chr4	3364951	3364997	0.594431
chr4	3392104	3392811	0.319238
chr4	3392812	3392837	-0.0142027
chr4	3392838	3393418	-0.00466303
chr4	3393419	3393452	0.382843
chr4	3393453	3395560	0.376468
chr4	3410859	3411608	0.112686
chr4	3416877	3417394	0.18471
chr4	3418220	3418249	0.598128
chr4	3418250	3423025	0.66045
chr4	3423033	3427370	0.587809
chr4	3431701	3443038	-0.0614076
chr4	3438018	3439212	-0.0107431
chr4	3443049	3443380	0.041206
chr4	3475730	3476516	0.0392742
chr4	3481432	3481494	-0.0231712
chr4	3483156	3484488	0.195806
chr4	3484489	3490411	0.0850376
chr4	3484555	3484834	-0.092402
chr4	3489824	3489873	0.177275
chr4	3490412	3491401	0.0390752
chr4	3491402	3491713	-0.0943638
chr4	3491714	3491951	0.153403
chr4	3491952	3494229	0.163064
chr4	3498043	3499665	-0.116676
chr4	3499666	3499712	-0.00943631
chr4	3499713	3507968	-0.0228953
chr4	3501968	3503976	0.0217465
chr4	3506115	3506471	-0.0873957
chr4	3529555	3529615	0.200299
chr4	3529616	3529796	0.299587
chr4	3531521	3535531	0.481337
chr4	3532610	3533234	0.518084
chr4	3533235	3533472	0.0453648
chr4	3536834	3537035	0.325938
chr4	3537210	3537290	-0.095287
chr4	3547184	3555683	-0.000108063
chr4	3555700	3560084	0.0467411
chr4	3560085	3560872	0.255079
chr4	3560873	3562389	0.133141
chr4	3604526	3604575	0.314752
chr4	3604576	3604890	0.252671
chr4	3604906	3606762	0.371204
chr4	3606763	3606797	-0.0192015
chr4	3606798	3611658	-0.117342
chr4	3611659	3612079	0.213512
chr4	3612080	3613845	0.517598
chr4	3613846	3614033	0.499656
chr4	3614055	3614461	0.600816
chr4	3614477	3614558	0.570049
chr4	3614717	3615361	-0.00856097
chr4	3615623	3615644	0.365839
chr4	3615645	3621063	0.551711
chr4	3621064	3621096	0.554694
chr4	3621281	3621331	0.424062
chr4	3639090	3639129	0.619609
chr4	3673439	3674567	-0.0596708
chr4	3677557	3681531	0.0317647
chr4	3681532	3691585	-0.198479
chr4	3732925	3733292	-0.0481677
chr4	3733374	3733622	-0.0606196
chr4	3733623	3734377	-0.0175698
chr4	3734378	3734452	-0.119343
chr4	3734453	3734499	-0.046807
chr4	3734500	3734546	-0.0452481
chr4	3734616	3736025	-0.00656558
chr4	3736029	3742064	-0.0065038
chr4	3742065	3750029	-0.0529888
chr4	3750030	3754223	-0.0536045
chr4	3753282	3753473	-0.0300725
chr4	3818372	3818452	-0.111626
chr4	3818466	3818578	-0.0293288
chr4	3818579	3818616	-0.0912231
chr4	3818617	3818696	-0.0193016
chr4	3838638	3843995	0.0335821
chr4	3843996	3844627	0.143209
chr4	3844628	3852229	0.106539
chr4	3893275	3893294	0.00373161
chr4	3893295	3893433	0.410927
chr4	3896091	3896726	0.0734833
chr4	3896727	3897856	-0.315241
chr4	3907360	3907454	0.655626
chr4	3910994	3911068	0.256909
chr4	3931432	3931534	0.0805387
chr4	3931535	3931557	0.100667
chr4	3931608	3935831	0.308801
chr4	3938393	3938459	0.0742928
chr4	3957022	3965575	-0.175484
chr4	4015817	4016015	-0.0263151
chr4	4016016	4016072	-0.0599933
chr4	4016073	4024284	-0.137312
chr4	4024290	4025213	0.0185803
chr4	4025214	4028757	0.0226725
chr4	4028844	4028874	0.0378663
chr4	4028875	4029503	-0.155593
chr4	4029504	4029780	0.0600757
chr4	4029781	4033921	0.138195
chr4	4033922	4035339	0.0170947
chr4	4035340	4045318	0.0662774
chr4	4045319	4045616	-0.0379218
chr4	4045619	4046750	-0.105052
chr4	4080523	4080689	0.669336
chr4	4093223	4093242	0.434993
chr4	4093243	4093297	0.169989
chr4	4109860	4110151	-0.0294848
chr4	4110672	4111304	0.0342469
chr4	4112470	4113088	0.169565
chr4	4121748	4121790	0.255383
chr4	4139335	4139378	0.0368921
chr4	4139379	4139398	0.313636
chr4	4142041	4143606	0.0444301
chr4	4143607	4143845	-0.117699
chr4	4143993	4144590	-0.0115819
chr4	4144775	4145339	-0.145963
chr4	4145360	4145556	0.0836937
chr4	4146127	4148187	0.0758985
chr4	4172161	4172296	-0.0700063
chr4	4172297	4175930	0.0961714
chr4	4176045	4176305	0.113797
chr4	4176306	4180902	-0.0065889
chr4	4180903	4186072	-0.35155
chr4	4186073	4187540	0.292876
chr4	4261202	4261237	0.0614761
chr4	4261238	4263451	0.131364
chr4	4263452	4264598	0.0827145
chr4	4263572	4264582	0.311866
chr4	4264803	4269497	-0.0432179
chr4	4293465	4294059	-0.0204272
chr4	4294060	4294663	-0.158799
chr4	4294664	4297733	-0.0491641
chr4	4297734	4306264	0.545111
chr4	4306265	4307428	-0.0974158
chr4	4307429	4307636	0.0810696
chr4	4307637	4309187	0.156583
chr4	4309681	4309896	-0.136322
chr4	4312120	4312272	0.306677
chr4	4317102	4317157	0.0666506
chr4	4320822	4333493	0.398156
chr4	4328378	4328695	0.0994622
chr4	4328696	4332395	0.102778
chr4	4389283	4390340	-0.116583
chr4	4390341	4390391	-0.13976
chr4	4390435	4390976	-0.140664
chr4	4390977	4393232	0.00581681
chr4	4406533	4407054	0.0517172
chr4	4407055	4407850	-0.0105279
chr4	4407852	4410665	0.089652
chr4	4410666	4414369	0.0735943
chr4	4414370	4416095	0.0333813
chr4	4414904	4414935	0.169064
chr4	4416096	4416803	0.190081
chr4	4416804	4422012	-0.09298
chr4	4422013	4422182	-0.0763688
chr4	4422209	4424307	-0.0815483
chr4	4424308	4425021	0.0541096
chr4	4425022	4428521	-0.123299
chr4	4428522	4429909	-0.0174802
chr4	4429912	4429975	0.039208
chr4	4431120	4431458	-0.170505
chr4	4441945	4442033	-0.0400555
chr4	4492707	4492753	-0.0129671
chr4	4512511	4513123	0.070098
chr4	4514161	4514653	0.122693
chr4	4514682	4517207	0.114552
chr4	4525269	4526432	0.0481923
chr4	4555082	4555123	-0.139517
chr4	4560556	4560575	-0.029148
chr4	4560576	4560765	-0.0156477
chr4	4560766	4560794	-0.0730827
chr4	4560795	4565024	-0.0306473
chr4	4565036	4565087	-0.0630074
chr4	4565088	4567161	-0.0157656
chr4	4570004	4571415	0.0236113
chr4	4591779	4591996	-0.189499
chr4	4596727	4597926	-0.150817
chr4	4598853	4601149	0.0362345
chr4	4601150	4601199	-0.0339147
chr4	4601200	4603767	-0.0469766
chr4	4609191	4609216	0.149773
chr4	4609217	4610745	-0.499196
chr4	4610746	4610770	-0.162355
chr4	4645310	4648816	0.359253
chr4	4663917	4663991	0.131106
chr4	4663992	4664015	0.134762
chr4	4664040	4667497	0.204376
chr4	4664190	4664822	-0.0958453
chr4	4664825	4664953	0.0827916
chr4	4668644	4670288	-0.00481282
chr4	4670289	4670476	-0.152245
chr4	4670477	4676290	-0.0775743
chr4	4675374	4675420	-0.0153282
chr4	4676291	4676311	0.0738898
chr4	4705787	4711137	-0.197086
chr4	4892325	4903536	0.0474481
chr4	4903538	4903586	0.00320718
chr4	4903931	4904004	0.0119307
chr4	4904005	4904292	-0.0124808
chr4	4904293	4904712	0.0923331
chr4	4904713	4906162	0.0941434
chr4	4906163	4906367	-0.0262018
chr4	4906368	4907256	0.052783
chr4	4907257	4907471	0.00119148
chr4	4909065	4909203	0.0165621
chr4	4909204	4910119	0.148558
chr4	4910120	4910276	0.0745469
chr4	4910277	4910373	0.0905268
chr4	4912203	4912241	0.130472
chr4	4912242	4912845	0.0488552
chr4	4912948	4912989	0.138201
chr4	4912990	4913733	0.078209
chr4	4913010	4913721	0.0879193
chr4	4924243	4931834	0.610324
chr4	4924791	4925289	0.0667689
chr4	4925355	4926635	0.121587
chr4	4931835	4933251	-0.55274
chr4	4940634	4942176	0.132415
chr4	4942177	4942273	0.332434
chr4	4942274	4942305	0.129635
chr4	4942306	4942544	0.43436
chr4	4944683	4947658	0.000479693
chr4	4947659	4947738	0.224488
chr4	4947739	4947931	0.602699
chr4	4947932	4948153	0.344997
chr4	4948154	4949024	0.0822079
chr4	4949025	4949065	-0.0284801
chr4	4949240	4949556	0.718515
chr4	4949891	4950489	0.502292
chr4	4950490	4952156	0.512032
chr4	4951151	4951391	0.663056
chr4	4952157	4952428	0.203831
chr4	4952673	4954818	0.0623944
chr4	4954819	4955295	-0.0550466
chr4	4955906	4956266	-0.0258231
chr4	4956332	4956480	0.072253
chr4	4956517	4956560	0.0281462
chr4	4956561	4957744	-0.0284301
chr4	4957757	4957975	-0.00737593
chr4	4958135	4958193	0.0628544
chr4	4958195	4969597	0.26605
chr4	5027710	5027740	0.32348
chr4	5028045	5028073	0.420129
chr4	5028074	5031651	0.622212
chr4	5028524	5030098	0.434087
chr4	5031660	5032190	0.578706
chr4	5034253	5036635	-0.0893925
chr4	5036636	5036829	0.0476185
chr4	5037503	5037690	-0.112239
chr4	5037691	5038245	0.00614226
chr4	5057117	5057556	-0.172012
chr4	5057557	5057643	-0.223354
chr4	5057644	5060007	-0.283438
chr4	5060008	5060654	-0.100271
chr4	5060655	5060674	-0.0982295
chr4	5060675	5063536	-0.255845
chr4	5063538	5074228	-0.0728782
chr4	5074230	5075819	0.0849966
chr4	5089972	5089996	0.657456
chr4	5102647	5102674	0.322351
chr4	5102687	5103112	0.29934
chr4	5103113	5103208	0.171898
chr4	5103209	5104725	0.294509
chr4	5104726	5104929	0.257105
chr4	5104930	5109992	0.308079
chr4	5109993	5110278	0.308598
chr4	5110279	5110477	0.34118
chr4	5110478	5110651	0.185237
chr4	5110652	5116412	0.51624
chr4	5111685	5112508	0.0696527
chr4	5112509	5112664	0.114077
chr4	5112665	5112771	0.0833101
chr4	5112772	5114119	0.297323
chr4	5114120	5114405	0.245241
chr4	5114406	5114872	0.0778032
chr4	5116413	5119753	0.0307179
chr4	5118813	5118870	0.125322
chr4	5127101	5135152	-0.0381055
chr4	5135154	5135490	0.705062
chr4	5136512	5138048	0.100644
chr4	5138049	5138103	0.325282
chr4	5204469	5210326	0.167044
chr4	5271710	5271737	0.55107
chr4	5271738	5273005	0.288699
chr4	5273006	5273931	0.253437
chr4	5273932	5273987	0.343587
chr4	5273988	5275961	0.226471
chr4	5275962	5276931	0.464793
chr4	5292981	5294223	0.764929
chr4	5303773	5309049	0.579672
chr4	5326461	5331583	0.0714603
chr4	5354757	5355306	-0.0925193
chr4	5391706	5391880	0.553227
chr4	5394405	5394979	0.150934
chr4	5398354	5398801	0.0390337
chr4	5439885	5440334	-0.160639
chr4	5490950	5491270	0.0204098
chr4	5517833	5518722	0.124
chr4	5517944	5517972	0.114086
chr4	5520207	5536230	0.427539
chr4	5528300	5529340	0.661397
chr4	5536231	5536364	0.577366
chr4	5570312	5570535	0.218007
chr4	5581567	5586563	0.738842
chr4	5604459	5605878	0.160422
chr4	5618042	5619125	0.695981
chr4	5644443	5645105	0.156903
chr4	5680072	5680789	-0.276935
chr4	5681775	5682692	0.819582
chr4	5683901	5697847	0.610783
chr4	5790779	5791870	0.826647
chr4	5852886	5853077	0.0627232
chr4	5905482	5908220	0.092653
chr4	5930949	5931027	0.703577
chr4	5932549	5933674	0.723942
chr4	5933675	5934828	0.573721
chr4	5934829	5936446	0.453603
chr4	5936447	5937003	0.672334
chr4	5943242	5951590	-0.0241081
chr4	5951594	5951664	0.0478135
chr4	5951790	5952036	-0.0464853
chr4	5952037	5961596	-0.0187307
chr4	5964449	5964685	0.323415
chr4	5965693	5970901	0.245277
chr4	5965796	5965855	0.160226
chr4	5979421	5979718	0.0159357
chr4	5986975	5987003	0.0858541
chr4	5987004	5991976	0.537706
chr4	6067397	6072635	0.561053
chr4	6110311	6111158	-0.147043
chr4	6111275	6111504	0.184872
chr4	6113710	6116485	0.520822
chr4	6115343	6115890	0.380222
chr4	6123684	6123776	0.323833
chr4	6157521	6159506	0.430476
chr4	6157800	6157878	0.592813
chr4	6157879	6158535	0.490225
chr4	6168296	6169367	0.304541
chr4	6197693	6199939	-0.0683318
chr4	6252429	6253061	0.809678
chr4	6279023	6279609	0.27414
chr4	6279962	6280286	0.526702
chr4	6280372	6280554	0.499243
chr4	6280555	6281175	-0.130631
chr4	6339150	6340020	0.774591
chr4	6340022	6340308	0.688957
chr4	6376567	6379046	0.332896
chr4	6429770	6429858	0.37821
chr4	6429859	6429973	0.254618
chr4	6467401	6473067	0.819389
chr4	6529315	6537160	0.511201
chr4	6588726	6593808	0.408685
chr4	6624739	6624815	0.774917
chr4	6624816	6626388	0.745419
chr4	6626389	6627258	-0.207512
chr4	6633030	6633527	0.327346
chr4	6681041	6681183	0.520084
chr4	6686714	6687109	0.0030046
chr4	6700218	6700464	-0.0276114
chr4	6700485	6701134	0.508726
chr4	6701135	6701406	0.270756
chr4	6876402	6876828	0.142267
chr4	6894916	6895541	0.429634
chr4	6914662	6919511	0.434722
chr4	6919564	6919599	0.596529
chr4	6940951	6941181	0.333787
chr4	6992609	6992628	-0.0896834
chr4	6992629	6994363	-0.0732255
chr4	6993930	6994045	-0.069713
chr4	7058638	7058984	0.669995
chr4	7058985	7059607	0.527727
chr4	7059608	7059644	0.398835
chr4	7059645	7059748	-0.298477
chr4	7059749	7060679	0.782053
chr4	7060680	7060717	0.11145
chr4	7060718	7060740	-0.156788
chr4	7084027	7084701	0.23757
chr4	7101226	7102618	0.386457
chr4	7178778	7179106	0.338985
chr4	7219128	7219233	0.223215
chr4	7275812	7278087	0.0203119
chr4	7279793	7280003	0.116208
chr4	7280004	7280500	0.161142
chr4	7300396	7301656	0.203427
chr4	7303687	7304064	-0.154799
chr4	7330023	7330171	0.269849
chr4	7346927	7347345	0.358373
chr4	7347346	7348719	-0.33146
chr4	7359463	7364607	-0.0068386
chr4	7438031	7438811	-0.674073
chr4	7524724	7525013	0.68885
chr4	7525028	7526697	0.682711
chr4	7579388	7579555	0.190823
chr4	7579559	7579922	0.436819
chr4	7595132	7595242	0.467935
chr4	7611782	7611854	0.307205
chr4	7667180	7667335	0.309691
chr4	7810944	7811478	0.692553
chr4	7816826	7821792	0.465483
chr4	7838333	7838948	0.0505974
chr4	7896264	7897400	0.701205
chr4	7905772	7906367	-0.0969185
chr4	7956746	7956775	0.078317
chr4	8039898	8040359	0.141387
chr4	8063574	8066146	0.654434
chr4	8130280	8131168	0.0950106
chr4	8131169	8131273	0.277298
chr4	8131274	8131338	0.138812
chr4	8131339	8131391	0.15398
chr4	8141781	8142803	0.599531
chr4	8313636	8319046	0.244092
chr4	8319047	8319066	0.183245
chr4	8327633	8329716	0.566061
chr4	8345614	8345718	0.367602
chr4	8442800	8443539	0.264584
chr4	8457616	8457688	0.0146918
chr4	8461784	8462456	0.172768
chr4	8550756	8551221	0.533931
chr4	8564033	8564947	0.595376
chr4	8587046	8587411	0.625577
chr4	8602369	8602807	0.415053
chr4	8725080	8725654	0.585422
chr4	8728400	8730519	0.80981
chr4	8776653	8777878	0.469164
chr4	8836502	8837145	0.569639
chr4	8858702	8859120	0.668085
chr4	8899079	8900012	0.694651
chr4	8901451	8907132	0.390712
chr4	8907133	8907236	0.282313
chr4	8946378	8946800	0.314471
chr4	8947177	8947215	0.0629346
chr4	8947216	8947832	0.113234
chr4	9035261	9035522	0.578398
chr4	9048990	9049044	0.332971
chr4	9078907	9079465	0.615188
chr4	9111569	9112212	-0.222287
chr4	9401723	9401995	0.255177
chr4	9483836	9488588	0.0905365
chr4	9508382	9512986	0.106839
chr4	9522668	9523966	-0.0625669
chr4	9570499	9575603	0.222809
chr4	9687709	9688988	0.222012
chr4	9732598	9737733	0.88035
chr4	9756981	9757101	0.319114
chr4	9796136	9796370	0.0690432
chr4	9840808	9842607	0.888686
chr4	9908996	9914045	0.115791
chr4	9954151	9958038	0.0165202
chr4	10171522	10171823	0.108022
chr4	10171927	10174176	0.0818813
chr4	10174379	10175159	0.105147
chr4	10247885	10248132	0.296652
chr4	10351270	10351432	0.266246
chr4	10351433	10351867	0.399507
chr4	10351868	10351890	0.339868
chr4	10351891	10351992	0.127288
chr4	10427156	10427334	0.490562
chr4	10632487	10633716	0.0556389
chr4	10647308	10647656	0.0476911
chr4	10648123	10649338	0.109101
chr4	10754828	10755989	0.414885
chr4	10755990	10756775	0.545386
chr4	10802297	10803333	-0.039723
chr4	10822164	10822364	0.789265
chr4	10870781	10871688	0.430333
chr4	10899528	10904738	0.222738
chr4	10914753	10915586	0.506279
chr4	10915173	10915252	0.493144
chr4	10959391	10961551	0.10608
chr4	10992996	10998058	0.774925
chr4	10999801	11000869	0.351458
chr4	11040234	11041012	-0.137747
chr4	11137482	11139361	0.54692
chr4	11191549	11191878	0.111625
chr4	11288931	11288981	0.0604835
chr4	11676468	11681340	0.552987
chr4	11696293	11696725	0.633835
chr4	11834129	11838651	0.772877
chr4	11978722	11979602	0.611219
chr4	12115529	12115713	0.318913
chr4	12129314	12131466	0.0687687
chr4	12334916	12335947	0.108575
chr4	12335948	12336007	0.184281
chr4	12698365	12699438	0.08155
chr4	12768881	12769284	0.388372
chr4	12844292	12845068	0.222999
chr4	12892354	12892759	0.573963
chr4	12948910	12949516	0.725638
chr4	12968444	12968464	0.304737
chr4	13124425	13124453	0.516882
chr4	13316603	13317048	0.384739
chr4	13536673	13537669	0.445738
chr4	13624507	13624767	0.17625
chr4	13624768	13632048	0.291476
chr4	13887249	13888108	0.797359
chr4	14163524	14163660	0.0775594
chr4	14163661	14164403	0.0133134
chr4	14164404	14164686	0.143331
chr4	14164687	14164713	0.057124
chr4	14249963	14249995	0.634754
chr4	14249996	14250994	0.657287
chr4	14258825	14263830	0.219042
chr4	14280183	14288304	0.769266
chr4	14911696	14912675	0.598105
chr4	14988048	14988092	-0.0895858
chr4	15012483	15012937	0.154353
chr4	15013100	15013586	0.324553
chr4	15013587	15013671	0.301707
chr4	15013672	15014864	0.370259
chr4	15397745	15398694	0.594112
chr4	15552114	15564459	-0.405204
chr4	15559112	15559161	0.0656332
chr4	15559245	15562588	-0.0423758
chr4	15562630	15562776	-0.35398
chr4	15562777	15563187	-0.482444
chr4	15563188	15563830	-0.520308
chr4	15564460	15564731	-0.417094
chr4	15922833	15924043	0.607363
chr4	16054514	16055641	-0.18856
chr4	16863171	16865216	-0.044198
chr4	17501120	17502316	0.00291324
chr4	17654771	17656015	0.428141
chr4	17712148	17716980	0.873077
chr4	17799584	17799763	0.142134
chr4	18377625	18377865	0.698931
chr4	18425576	18426622	0.739559
chr4	18426623	18426667	0.729827
chr4	18426668	18426688	0.76286
chr4	18426689	18426709	0.761163
chr4	18532384	18533642	0.0465522
chr5	64772	71199	0.776863
chr5	135831	141287	0.612891
chr5	353772	354992	0.462334
chr5	354993	355184	0.434809
chr5	355185	355211	0.615789
chr5	355212	355844	0.224215
